"fished_vessel_anon","apollo_sequence","sample_1","sample_2","sample_3","sample_4","sample_5","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39"
15,210,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,211,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,212,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,213,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,214,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,215,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,216,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,217,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,218,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,219,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,220,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,221,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,222,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,223,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,224,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,225,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,226,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,227,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,228,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,229,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,230,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,231,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,232,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,233,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,234,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,235,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,236,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,237,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,238,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,239,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,240,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,241,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,242,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,243,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,244,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,245,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,246,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,247,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,248,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,249,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,250,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,251,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,252,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,253,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,254,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,255,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,256,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,257,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,258,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,259,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,260,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,261,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,262,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,263,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,264,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,265,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,266,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,267,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,268,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,269,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,270,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,271,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,272,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,273,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,274,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,275,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,276,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,277,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,278,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,279,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,280,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,281,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,282,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,283,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,284,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,285,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,286,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,287,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,288,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,289,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,290,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,291,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,292,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,293,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,294,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,295,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,296,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,297,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,298,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,299,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,300,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,301,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,302,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,303,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,304,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,305,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,306,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,307,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,308,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,309,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,310,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,311,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,312,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,313,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,314,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,315,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,316,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,317,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,318,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,319,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,320,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,321,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,322,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,323,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,324,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,325,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,326,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,327,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,328,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,329,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,330,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,331,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,332,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,333,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,334,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,335,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,336,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,337,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,338,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,339,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,340,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,341,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,342,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,343,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,344,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,345,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,346,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,347,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,348,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,349,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,350,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,351,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,352,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,353,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,354,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,355,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,356,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,357,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
15,358,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,0,1,1,0,1,1,1,0,4,1,0,2,0,3,0,1,0,0,1,2,1,1,0,0,2,1,1
