"PORT_AREA_CODE","LANDING_YEAR","PACFIN_SPECIES_CODE","PACFIN_SPECIES_COMMON_NAME","LANDINGS_MTONS"
"SBA",2014,"LSPN","LONGSPINE THORNYHEAD",0.000616250594398782
"SBA",2014,"LSRK","LEOPARD SHARK",0.0712140021497194
"SBA",2014,"MAKO","SHORTFIN MAKO SHARK",0.196405496374703
"SBA",2014,"MSC2","MISC. FISH",0.00725747792608605
"SBA",2014,"MSQD","MARKET SQUID",32280.0502700095
"SBA",2014,"MXR1","NOM. MEXICAN ROCKFISH",0.0489879760010809
"SBA",2014,"NANC","NORTHERN ANCHOVY",66.2857210455366
"SBA",2014,"OLVE","OLIVE ROCKFISH",0.00453592370380378
"SBA",2014,"OMSK","OTHER MOLLUSKS",1.28774873950989
"SBA",2014,"OSRK","OTHER SHARK",0.0158757329633132
"SBA",2014,"OURC","OTHER SEA URCHINS",0.0907184740760757
"SBA",2014,"OWFS","OCEAN WHITEFISH",0.265124740487331
"SBA",2014,"PBNT","PACIFIC BONITO",2.93156748976838
"SBA",2014,"PDAB","PACIFIC SANDDAB",0.1523979646004
"SBA",2014,"PSDN","PACIFIC SARDINE",93.543810232701
"SBA",2014,"RCRB","ROCK CRAB",2.034361781156
"SBA",2014,"ROS1","NOM. ROSY ROCKFISH",0.0112944500224714
"SBA",2014,"RSL1","NOM. ROCK SOLE",0.00390089438527125
"SBA",2014,"RURC","RED SEA URCHIN",0.939843391428144
"SBA",2014,"SABL","SABLEFISH",1.84612094744814
"SBA",2014,"SHP1","NOM. CALIFORNIA SHEEPHEAD",0.153087425003378
"SBA",2014,"SHPD","CALIFORNIA SHEEPHEAD",0.0326586506673873
"SBA",2014,"SMLT","UNSP. SMELT",0.0121109162891561
"SBA",2014,"SPKL","SPECKLED ROCKFISH",0.109125252466111
"SBA",2014,"SRFP","SURFPERCH SPP.",0.000907184740760757
"SBA",2014,"SSPN","SHORTSPINE THORNYHEAD",0.147254862149605
"SBA",2014,"SSRK","SOUPFIN SHARK",0.0739355563720017
"SBA",2014,"STAR","STARRY ROCKFISH",0.0458808682639753
"SBA",2014,"THDS","THORNYHEADS (MIXED)",0.000816466266684681
"SBA",2014,"TRE1","NOM. TREEFISH",0.0040823313334234
"SBA",2014,"TSRK","COMMON THRESHER SHARK",0.0644101165940137
"SBA",2014,"UMCK","UNSP. MACKEREL",0.0949368831206132
"SBA",2014,"USKT","UNSP. SKATE",0.127005863706506
"SBA",2014,"USLF","UNSP. SHELF ROCKFISH",0.0444520522972771
"SBA",2014,"VRM1","NOM. VERMILLION ROCKFISH",0.0188240833707858
"SBA",2014,"VRML","VERMILION ROCKFISH",1.78194669888672
"SBA",2014,"WBAS","WHITE SEABASS",5.44809796063873
"SBA",2014,"WDOW","WIDOW ROCKFISH",0.418765548182573
"SBA",2014,"YLTL","YELLOWTAIL",0.0263083574820619
"SBA",2014,"YTR1","NOM. YELLOWTAIL ROCKFISH",0.0043091275186136
"SBA",2014,"YTRK","YELLOWTAIL ROCKFISH",0.00571526386679277
"SBA",2015,"BCAC","BOCACCIO",1.08709761854843
"SBA",2015,"BLGL","BLACKGILL ROCKFISH",0.22793016611614
"SBA",2015,"BNK1","NOM. BANK ROCKFISH",0.100234842006656
"SBA",2015,"BRWN","BROWN ROCKFISH",0.018776161336855
"SBA",2015,"BTRY","BAT RAY",2.66984469205891
"SBA",2015,"BYEL","BLACK AND YELLOW ROCKFISH",0.0241493031582884
"SBA",2015,"CBZ1","NOM. CABEZON",0.154765716773785
"SBA",2015,"CHL1","NOM. CALIF HALIBUT",0.0841413847055603
"SBA",2015,"CLPR","CHILIPEPPER ROCKFISH",0.0920450798059942
"SBA",2015,"CMCK","CHUB MACKEREL",2154.48723827391
"SBA",2015,"COPP","COPPER ROCKFISH",0.79709787246944
"SBA",2015,"CUDA","PACIFIC BARRACUDA",0.0426376828157556
"SBA",2015,"FLAG","FLAG ROCKFISH",0.102416621308186
"SBA",2015,"FLG1","NOM. FLAG ROCKFISH",0.00272155422228227
"SBA",2015,"GBLC","GREENBLOTCHED ROCKFISH",0.0357349082266061
"SBA",2015,"GPHR","GOPHER ROCKFISH",0.130634602669549
"SBA",2015,"GRAS","GRASS ROCKFISH",0.00272155422228226
"SBA",2015,"GSPT","GREENSPOTTED ROCKFISH",0.345282324554939
"SBA",2015,"GSRK","GREENSTRIPED ROCKFISH",0.0124057513299033
"SBA",2015,"JMCK","JACK MACKEREL",45.9719042527106
"SBA",2015,"KLPR","KELP ROCKFISH",0.0400819392844658
"SBA",2015,"LCOD","LINGCOD",0.400068470675494
"SBA",2015,"LSRK","LEOPARD SHARK",0.0140613634817918
"SBA",2015,"MAKO","SHORTFIN MAKO SHARK",0.0825538114092288
"SBA",2015,"MEEL","MONKEYFACE PRICKLEBACK (EEL)",0.000907184740760757
"SBA",2015,"MISC","MISC. FISH/ANIMALS",0.0553382691864061
"SBA",2015,"MSC2","MISC. FISH",0.181436948152151
"SBA",2015,"MSQD","MARKET SQUID",15194.9697404447
"SBA",2015,"NANC","NORTHERN ANCHOVY",77.4010020817077
"SBA",2015,"OLV1","NOM. OLIVE ROCKFISH",0.021545637593068
"SBA",2015,"OMSK","OTHER MOLLUSKS",1.11833198917282
"SBA",2015,"OSKT","OTHER SKATES",0.00907184740760757
"SBA",2015,"OSRK","OTHER SHARK",0.0244939880005405
"SBA",2015,"OURC","OTHER SEA URCHINS",0.0680388555570567
"SBA",2015,"OWFS","OCEAN WHITEFISH",0.453138778009998
"SBA",2015,"PBNT","PACIFIC BONITO",96.3661526796817
"SBA",2015,"PDAB","PACIFIC SANDDAB",0.169784160157079
"SBA",2015,"PSDN","PACIFIC SARDINE",101.204622494529
"SBA",2015,"PTRL","PETRALE SOLE",0.00930317951650156
"SBA",2015,"RATF","SPOTTED RATFISH",0.0154221405929329
"SBA",2015,"RCK4","UNSP. REDS RCKFSH",0.0378749629267616
"SBA",2015,"ROS1","NOM. ROSY ROCKFISH",0.0794013444350852
"SBA",2015,"RSL1","NOM. ROCK SOLE",0.00893576969649346
"SBA",2015,"RURC","RED SEA URCHIN",1.26280115913897
"SBA",2015,"SABL","SABLEFISH",0.00187333648967096
"SBA",2015,"SCOR","CALIFORNIA SCORPIONFISH",0.00272155422228227
"SBA",2015,"SCR1","NOM. CALIFORNIA SCORPIONFISH",0.00430912751861359
"SBA",2015,"SFL1","NOM. STARRY FLOUNDER",0.033565835408148
"SBA",2015,"SHPD","CALIFORNIA SHEEPHEAD",1.18478327143355
"SBA",2015,"SPKL","SPECKLED ROCKFISH",0.124288845407927
"SBA",2015,"SQR1","NOM. SQUARESPOT",0.00435448675565164
"SBA",2015,"SRFP","SURFPERCH SPP.",0.000680388555570567
"SBA",2015,"SSRK","SOUPFIN SHARK",0.626864655865683
"SBA",2015,"STAR","STARRY ROCKFISH",0.103787490849568
"SBA",2015,"TRE1","NOM. TREEFISH",0.00680388555570567
"SBA",2015,"TREE","TREEFISH",0.0492147721862711
"SBA",2015,"TSRK","COMMON THRESHER SHARK",0.114305277335855
"SBA",2015,"UMCK","UNSP. MACKEREL",77.593325246749
"SBA",2015,"URCK","UNSP. ROCKFISH",0.0104326245187487
"SBA",2015,"USKT","UNSP. SKATE",0.314339512673602
"SBA",2015,"USLF","UNSP. SHELF ROCKFISH",0.0408233133342341
"SBA",2015,"VRML","VERMILION ROCKFISH",2.43945327704204
"SBA",2015,"WBAS","WHITE SEABASS",5.97653307213187
"SBA",2015,"WDOW","WIDOW ROCKFISH",0.161909796607276
"SBA",2015,"YLTL","YELLOWTAIL",0.205930936152692
"SBA",2015,"YTNA","YELLOWFIN TUNA",0.26444435193176
"SBA",2015,"YTRK","YELLOWTAIL ROCKFISH",0.0231332108893993
"SDA",2011,"BTNA","BLUEFIN TUNA",0.0326586506673872
"SDA",2011,"CBZ1","NOM. CABEZON",0.0519363264085533
"SDA",2011,"COP1","NOM. COPPER ROCKFISH",0.00136077711114113
"SDA",2011,"EELS","UNSP. EELS",0.0147145364951395
"SDA",2011,"KLP1","NOM. KELP ROCKFISH",0.00453592370380378
"SDA",2011,"LOBS","CALIFORNIA SPINY LOBSTER",1.47411623672808
"SDA",2011,"MAKO","SHORTFIN MAKO SHARK",0.0136077711114113
"SDA",2011,"MSQD","MARKET SQUID",1.81346229678075
"SDA",2011,"NANC","NORTHERN ANCHOVY",233.712561653749
"SDA",2011,"OPAH","OPAH",0.398707693564353
"SDA",2011,"OWFS","OCEAN WHITEFISH",0.0158757329633132
"SDA",2011,"PSDN","PACIFIC SARDINE",12.3980402596069
"SDA",2011,"RCRB","ROCK CRAB",0.565176093493951
"SDA",2011,"SCR1","NOM. CALIFORNIA SCORPIONFISH",0.00272155422228227
"SDA",2011,"SHP1","NOM. CALIFORNIA SHEEPHEAD",3.49175406718815
"SDA",2011,"SWRD","SWORDFISH",1.95770467056171
"SDA",2011,"TRE1","NOM. TREEFISH",0.0063502931853253
"SDA",2011,"TSRK","COMMON THRESHER SHARK",0.435902267935544
"SDA",2011,"WBAS","WHITE SEABASS",0.114078481150665
"SDA",2011,"YLTL","YELLOWTAIL",0.0540137794648955
"SDA",2012,"BCC1","NOM. BOCACCIO",0.00816466266684681
"SDA",2012,"BTRY","BAT RAY",0.105687022298628
"SDA",2012,"CBZ1","NOM. CABEZON",0.0943472130391187
"SDA",2012,"CHL1","NOM. CALIF HALIBUT",0.109882751724647
"SDA",2012,"CMCK","CHUB MACKEREL",0.016782917704074
"SDA",2012,"CUDA","PACIFIC BARRACUDA",0.00952543977798795
"SDA",2012,"EELS","UNSP. EELS",0.00272155422228227
"SDA",2012,"GRS1","NOM. GRASS ROCKFISH",0.043091275186136
"SDA",2012,"JMCK","JACK MACKEREL",0.780178877054251
"SDA",2012,"KLP1","NOM. KELP ROCKFISH",0.00362873896304303
"SDA",2012,"LCD1","NOM. LINGCOD",0.00226796185190189
"SDA",2012,"LOBS","CALIFORNIA SPINY LOBSTER",1.77765571506293
"SDA",2012,"LSRK","LEOPARD SHARK",0.174179470226065
"SDA",2012,"MAKO","SHORTFIN MAKO SHARK",0.0666780784459156
"SDA",2012,"MSC2","MISC. FISH",0.00775642953350447
"SDA",2012,"MSQD","MARKET SQUID",1.69416750337071
"SDA",2012,"NANC","NORTHERN ANCHOVY",24.2971289117953
"SDA",2012,"OLV1","NOM. OLIVE ROCKFISH",0.000907184740760757
"SDA",2012,"OPAH","OPAH",0.154674998299709
"SDA",2012,"OSKT","OTHER SKATES",0.0367409820008106
"SDA",2012,"OWFS","OCEAN WHITEFISH",0.0258547651116816
"SDA",2012,"PSDN","PACIFIC SARDINE",96.9476580985093
"SDA",2012,"SCR1","NOM. CALIFORNIA SCORPIONFISH",0.00317514659266264
"SDA",2012,"SHP1","NOM. CALIFORNIA SHEEPHEAD",2.56733281635294
"SDA",2012,"SSRK","SOUPFIN SHARK",0.0190508795559759
"SDA",2012,"STR1","NOM. STARRY ROCKFISH",0.00453592370380378
"SDA",2012,"SWRD","SWORDFISH",0.256279689264914
"SDA",2012,"TRE1","NOM. TREEFISH",0.0108862168891291
"SDA",2012,"TSRK","COMMON THRESHER SHARK",0.43181993660212
"SDA",2012,"VRM1","NOM. VERMILLION ROCKFISH",0.000907184740760757
"SDA",2012,"WBAS","WHITE SEABASS",2.24267407725318
"SDA",2012,"YLTL","YELLOWTAIL",0.217452182360353
"SDA",2013,"CBZ1","NOM. CABEZON",0.00136077711114113
"SDA",2013,"CHL1","NOM. CALIF HALIBUT",0.0422294496824132
"SDA",2013,"MSC2","MISC. FISH",0.00172365100744544
"SDA",2013,"MSQD","MARKET SQUID",0.508477047196404
"SDA",2013,"NANC","NORTHERN ANCHOVY",171.553170401563
"SDA",2013,"OWFS","OCEAN WHITEFISH",0.000907184740760757
"SDA",2013,"PSDN","PACIFIC SARDINE",2.3926997537565
"SDA",2013,"SCR1","NOM. CALIFORNIA SCORPIONFISH",0.000816466266684681
"SDA",2013,"SHP1","NOM. CALIFORNIA SHEEPHEAD",0.216817153041821
"SDA",2013,"WBAS","WHITE SEABASS",0.65929651034788
"SDA",2013,"YLTL","YELLOWTAIL",0.126552271336125
"SDA",2014,"BSOL","BUTTER SOLE",0.0199580642967366
"SDA",2014,"CHL1","NOM. CALIF HALIBUT",0.0435448675565163
"SDA",2014,"CHN1","NOM. CHINA ROCKFISH",0.00136077711114113
"SDA",2014,"COP1","NOM. COPPER ROCKFISH",0.000453592370380378
"SDA",2014,"NANC","NORTHERN ANCHOVY",48.1415726379511
"SDA",2014,"OWFS","OCEAN WHITEFISH",0.0063502931853253
"SDA",2014,"PSDN","PACIFIC SARDINE",8.17963121506936
"SDA",2014,"SHP1","NOM. CALIFORNIA SHEEPHEAD",0.625050286384161
"SDA",2014,"SRFP","SURFPERCH SPP.",0.0494415683714612
"SDA",2014,"TSRK","COMMON THRESHER SHARK",0.0948008054094991
"SDA",2014,"UHAG","UNSP. HAGFISH",0.417304980749948
"SDA",2014,"YLTL","YELLOWTAIL",0.0979759520021617
"SDA",2015,"BCAC","BOCACCIO",0.00430912751861359
"SDA",2015,"BGL1","NOM. BLACKGILL ROCKFISH",0.0394625362230929
"SDA",2015,"BLGL","BLACKGILL ROCKFISH",0.23949677156084
"SDA",2015,"BLU1","NOM. BLUE ROCKFISH",0.00113398092595094
"SDA",2015,"BRW1","NOM. BROWN ROCKFISH",0.00317514659266265
"SDA",2015,"BTNA","BLUEFIN TUNA",9.37988198633288
"SDA",2015,"BTRY","BAT RAY",2.6562369209475
"SDA",2015,"CBZ1","NOM. CABEZON",0.0286216785710019
"SDA",2015,"CMCK","CHUB MACKEREL",0.0267619498524423
"SDA",2015,"COP1","NOM. COPPER ROCKFISH",0.0820095005647723
"SDA",2015,"CUDA","PACIFIC BARRACUDA",0.00181436948152151
"SDA",2015,"FLG1","NOM. FLAG ROCKFISH",0.00861825503722718
"SDA",2015,"GPH1","NOM. GOPHER ROCKFISH",0.00680388555570567
"SDA",2015,"GSP1","NOM. GREENSPOTTED ROCKFISH",0.00548846768160257
"SDA",2015,"HNY1","NOM. HONEYCOMB ROCKFISH",0.00145149558521721
"SDA",2015,"ISRK","BIGEYE THRESHER SHARK",0.20366297430079
"SDA",2015,"JMCK","JACK MACKEREL",0.00408233133342341
"SDA",2015,"KLP1","NOM. KELP ROCKFISH",0.00136077711114114
"SDA",2015,"LSKT","LONGNOSE SKATE",0.0326586506673872
"SDA",2015,"LSRK","LEOPARD SHARK",1.35034448662239
"SDA",2015,"MAKO","SHORTFIN MAKO SHARK",0.0312978735562461
"SDA",2015,"MSC2","MISC. FISH",0.0362873896304302
"SDA",2015,"NANC","NORTHERN ANCHOVY",11.9691686734122
"SDA",2015,"OLV1","NOM. OLIVE ROCKFISH",0.00122469940002702
"SDA",2015,"OPAH","OPAH",0.0598741928902099
"SDA",2015,"OSKT","OTHER SKATES",0.225435408079048
"SDA",2015,"OSRK","OTHER SHARK",0.00816466266684681
"SDA",2015,"OWFS","OCEAN WHITEFISH",0.0521177633567055
"SDA",2015,"PBNT","PACIFIC BONITO",0.0104326245187487
"SDA",2015,"PSDN","PACIFIC SARDINE",1.64291156551773
"SDA",2015,"SABL","SABLEFISH",0.0136531303484494
"SDA",2015,"SCR1","NOM. CALIFORNIA SCORPIONFISH",0.00997903214836831
"SDA",2015,"SHP1","NOM. CALIFORNIA SHEEPHEAD",1.28602508850245
"SDA",2015,"SMLT","UNSP. SMELT",0.00181436948152151
"SDA",2015,"SNS1","NOM. SPLITNOSE ROCKFISH",0.00272155422228227
"SDA",2015,"SQR1","NOM. SQUARESPOT",0.00149685482225525
"SDA",2015,"SRFP","SURFPERCH SPP.",0.0985656220836563
"SDA",2015,"SSP1","NOM. SHORTSPINE THORNYHEAD",0.00317514659266265
"SDA",2015,"SSRK","SOUPFIN SHARK",0.0308442811858658
"SDA",2015,"STAR","STARRY ROCKFISH",0.0451591982667763
"SDA",2015,"STR1","NOM. STARRY ROCKFISH",0.00789250724461858
"SDA",2015,"SWRD","SWORDFISH",2.50183407807002
"SDA",2015,"TRE1","NOM. TREEFISH",0.00771107029646643
"SDA",2015,"TSRK","COMMON THRESHER SHARK",0.878154829056413
"SDA",2015,"UDAB","UNSP. SANDDABS",0.000226796185190189
"SDA",2015,"UDNR","UNSP. DEEP NEAR-SHORE RF",0.0108862168891291
"SDA",2015,"UHAG","UNSP. HAGFISH",2.34207884522204
"SDA",2015,"UMCK","UNSP. MACKEREL",0.0689460402978175
"SDA",2015,"USLF","UNSP. SHELF ROCKFISH",0.00752963334831428
"SDA",2015,"VRM1","NOM. VERMILLION ROCKFISH",0.00136077711114114
"SDA",2015,"VRML","VERMILION ROCKFISH",0.43505904425493
"SDA",2015,"YLTL","YELLOWTAIL",0.206384528523072
"SFA",2011,"BLK1","NOM. BLACK ROCKFISH",0.0841867439425981
"SFA",2011,"BLU1","NOM. BLUE ROCKFISH",0.0410047502823862
"SFA",2011,"BRW1","NOM. BROWN ROCKFISH",0.00267619498524423
"SFA",2011,"CHNK","CHINOOK SALMON",0.0256279689264914
"SFA",2011,"DCRB","DUNGENESS CRAB",76.1352344284665
"SFA",2011,"LCD1","NOM. LINGCOD",0.0256279689264914
"SFA",2011,"MSQD","MARKET SQUID",639.085944786323
"SFA",2011,"OLV1","NOM. OLIVE ROCKFISH",0.0168736361781501
"SFA",2011,"SABL","SABLEFISH",1.03056186550422
"SFA",2011,"SMLT","UNSP. SMELT",0.0152860628818187
"SFA",2011,"VRM1","NOM. VERMILLION ROCKFISH",0.0141520819558678
"SFA",2012,"BLCK","BLACK ROCKFISH",0.138209595254901
"SFA",2012,"BLUR","BLUE ROCKFISH",0.0322050582970069
"SFA",2012,"BRW1","NOM. BROWN ROCKFISH",0.00911720664464559
"SFA",2012,"CHL1","NOM. CALIF HALIBUT",0.00680388555570567
"SFA",2012,"CHNK","CHINOOK SALMON",0.303906888154853
"SFA",2012,"COP1","NOM. COPPER ROCKFISH",0.000907184740760757
"SFA",2012,"DCRB","DUNGENESS CRAB",20.5431984545273
"SFA",2012,"LCD1","NOM. LINGCOD",0.0825538114092288
"SFA",2012,"MSQD","MARKET SQUID",7997.45491135349
"SFA",2012,"OLV1","NOM. OLIVE ROCKFISH",0.0226342592819809
"SFA",2012,"OLVE","OLIVE ROCKFISH",0.00281227269635834
"SFA",2012,"PSDN","PACIFIC SARDINE",0.741169933201538
"SFA",2012,"RSL1","NOM. ROCK SOLE",0.000907184740760757
"SFA",2012,"VRM1","NOM. VERMILLION ROCKFISH",0.000907184740760757
"SFA",2012,"VRML","VERMILION ROCKFISH",0.000453592370380378
"SFA",2012,"WBAS","WHITE SEABASS",0.198741497082163
"SFA",2012,"WCRK","WHITE CROAKER",0.00453592370380378
"SFA",2013,"BLCK","BLACK ROCKFISH",0.259500195094614
"SFA",2013,"BLK1","NOM. BLACK ROCKFISH",0.0412315464675764
"SFA",2013,"BLU1","NOM. BLUE ROCKFISH",0.0320689805858927
"SFA",2013,"BLUR","BLUE ROCKFISH",0.0612349700013511
"SFA",2013,"BRW1","NOM. BROWN ROCKFISH",0.00426376828157556
"SFA",2013,"CHNK","CHINOOK SALMON",0.511652193789066
"SFA",2013,"COP1","NOM. COPPER ROCKFISH",0.00553382691864061
"SFA",2013,"DCRB","DUNGENESS CRAB",44.8271731875816
"SFA",2013,"LCD1","NOM. LINGCOD",0.0539774920752649
"SFA",2013,"MISC","MISC. FISH/ANIMALS",0.172047586085278
"SFA",2013,"MSQD","MARKET SQUID",7220.70972854302
"SFA",2013,"OLV1","NOM. OLIVE ROCKFISH",0.00984295443725421
"SFA",2013,"OLVE","OLIVE ROCKFISH",0.0200487827708127
"SFA",2013,"PHRG","PACIFIC HERRING",125.705414380625
"SFA",2013,"PSDN","PACIFIC SARDINE",1.85655357196688
"SFA",2013,"SCLP","UNSP. SCULPIN",0.00136077711114113
"SFA",2013,"VRM1","NOM. VERMILLION ROCKFISH",0.00399161285934732
"SFA",2014,"BLCK","BLACK ROCKFISH",0.0313885920303222
"SFA",2014,"BLK1","NOM. BLACK ROCKFISH",0.00145149558521721
"SFA",2014,"BLU1","NOM. BLUE ROCKFISH",0.00984295443725421
"SFA",2014,"BLUR","BLUE ROCKFISH",0.010795498415053
"SFA",2014,"COP1","NOM. COPPER ROCKFISH",0.00703068174089586
"SFA",2014,"DCRB","DUNGENESS CRAB",88.1783568019456
"SFA",2014,"MSQD","MARKET SQUID",10401.2236797244
"SFA",2014,"OLV1","NOM. OLIVE ROCKFISH",0.00979759520021617
"SFA",2014,"PBNT","PACIFIC BONITO",28.7459628804861
"SFA",2014,"PHRG","PACIFIC HERRING",210.951069711876
"SFA",2014,"PSDN","PACIFIC SARDINE",0.698532250385783
"SFA",2014,"VRM1","NOM. VERMILLION ROCKFISH",0.00226796185190189
"SFA",2014,"VRML","VERMILION ROCKFISH",0.000907184740760757
"SFA",2014,"WBAS","WHITE SEABASS",0.981528530266101
"SFA",2015,"CMCK","CHUB MACKEREL",0.612349700013511
"SFA",2015,"DCRB","DUNGENESS CRAB",2.68572042502222
"SFA",2015,"JMCK","JACK MACKEREL",14.1071763112001
"SFA",2015,"MSQD","MARKET SQUID",5470.96990232278
"SFA",2015,"PSDN","PACIFIC SARDINE",0.653490528007011
"SFA",2015,"UMCK","UNSP. MACKEREL",0.192028330000533
"SPS",2011,"CHUM","CHUM SALMON",93.8673123112562
"SPS",2011,"COHO","COHO SALMON",1.10359023713546
"SPS",2011,"PHRG","PACIFIC HERRING",23.2806284097729
"SPS",2011,"PINK","PINK SALMON",288.860322044595
"SPS",2011,"SOCK","SOCKEYE SALMON",2.14549191189919
"SPS",2012,"CHUM","CHUM SALMON",155.120426007423
"SPS",2012,"COHO","COHO SALMON",3.78069240712045
"SPS",2012,"PHRG","PACIFIC HERRING",43.2613723250286
"SPS",2013,"CHUM","CHUM SALMON",227.135472283234
"SPS",2013,"COHO","COHO SALMON",1.6714878848517
"SPS",2013,"PHRG","PACIFIC HERRING",37.21725398971
"SPS",2013,"PINK","PINK SALMON",333.796810993439
"SPS",2014,"CHUM","CHUM SALMON",234.515420149323
"SPS",2014,"COHO","COHO SALMON",2.08924645797202
"SPS",2014,"DCRB","DUNGENESS CRAB",1.53858532033024
"SPS",2014,"PHRG","PACIFIC HERRING",24.0630752486791
"SPS",2014,"SOCK","SOCKEYE SALMON",15.8435279050162
"SPS",2015,"CHUM","CHUM SALMON",153.341890323161
"SPS",2015,"COHO","COHO SALMON",0.44452052297277
"SPS",2015,"DCRB","DUNGENESS CRAB",12.2166033114547
"SPS",2015,"PHRG","PACIFIC HERRING",37.4553899841597
"SPS",2015,"PINK","PINK SALMON",27.5257994041629
