LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_SPAWN_90
2007,1,REDONDO BEACH,0.059926567
2007,1,REDWOOD CITY,0.006476523
2007,1,SAN DIEGO,0.052617663
2007,1,SAN FRANCISCO,0.010586623
2007,1,SAN PEDRO,0.061134235
2007,1,SAN SIMEON,0.025781052
2007,1,SANTA BARBARA,0.067007606
2007,1,SANTA CRUZ,0.003970223
2007,1,SANTA MONICA,0.065299726
2007,1,SAUSALITO,0.010545906
2007,1,SEAL BEACH,0.062549174
2007,1,TACOMA,0
2007,1,TERMINAL ISLAND,0.06503642
2007,1,THE DALLES,0
2007,1,TOMALES BAY,0.014035952
2007,1,VALLEJO,0.010545906
2007,1,VENTURA,0.054877265
2007,1,WESTPORT,0.071827957
2007,1,WHIDBY ISLAND,0
2007,1,WILLOW CREEK,0.004933586
2007,1,WILMINGTON,0.06503642
2007,1,WINCHESTER BAY,0.070081781
2007,2,ABERDEEN,0.0825
2007,2,ALAMEDA,0.024945474
2007,2,ANACORTES,0
2007,2,ASTORIA,0.076375483
2007,2,AVALON,0.065990594
2007,2,AVILA,0.050654525
2007,2,BELLINGHAM BAY,0
2007,2,BERKELEY,0.025081788
2007,2,BODEGA BAY,0.029346622
2007,2,BROOKINGS,0.071938776
2007,2,CHARLESTON (COOS BAY),0.065096251
2007,2,CHINOOK,0.076375483
2007,2,CRESCENT CITY,0.068942962
2007,2,DANA POINT,0.055603949
2007,2,DILLON BEACH,0.029120879
2007,2,EUREKA,0.062663527
2007,2,FIELDS LANDING,0.063595327
2007,2,FORT BRAGG,0.033431794
2007,2,GARIBALDI (TILLAMOOK),0.075601375
2007,2,GAVIOTA,0.089571429
2007,2,GOLETA,0.085197935
2007,2,GUADALUPE,0.048804781
2007,2,HUMBOLDT,0.062663527
2007,2,HUNTINGTON BEACH,0.05981417
2007,2,ILWACO,0.076375483
2007,2,LACONNER,0
2007,2,LONG BEACH,0.059572007
2007,2,LOS ANGELES,0.062644009
2007,2,MARCONI,0.023854962
2007,2,MISSION BAY,0.051166181
2007,2,MONTEREY,0.039540816
2007,2,MORRO BAY,0.050254094
2007,2,MOSS LANDING,0.035714286
2007,2,NASELLE,0.084295334
2007,2,NATIONAL CITY,0.051814988
2007,2,NEAH BAY,0.052411874
2007,2,NEWPORT,0.083872573
2007,2,NEWPORT BEACH,0.06220726
2007,2,OCEANSIDE,0.050999412
2007,2,OXNARD,0.057515777
2007,2,PLAYA DEL REY,0.061017929
2007,2,POINT LOMA,0.05616479
2007,2,PORT HUENEME,0.057981492
2007,2,PORT ORFORD,0.074394018
2007,2,PRINCETON / HALF MOON BAY,0.025686813
2007,2,REDONDO BEACH,0.056765389
2007,2,REDWOOD CITY,0.029646994
2007,2,SAN DIEGO,0.051814988
2007,2,SAN FRANCISCO,0.025372311
2007,2,SAN PEDRO,0.058611751
2007,2,SAN SIMEON,0.041619798
2007,2,SANTA BARBARA,0.078106852
2007,2,SANTA CRUZ,0.034615385
2007,2,SANTA MONICA,0.061017929
2007,2,SAUSALITO,0.026236264
2007,2,SEAL BEACH,0.05981417
2007,2,TACOMA,0
2007,2,TERMINAL ISLAND,0.062644009
2007,2,THE DALLES,0
2007,2,TOMALES BAY,0.023854962
2007,2,VALLEJO,0.022252747
2007,2,VENTURA,0.059049516
2007,2,WESTPORT,0.0825
2007,2,WHIDBY ISLAND,0
2007,2,WILLOW CREEK,0.03907563
2007,2,WILMINGTON,0.062644009
2007,2,WINCHESTER BAY,0.062751509
2007,3,ABERDEEN,0.106451613
2007,3,ALAMEDA,0.015759665
2007,3,ANACORTES,0
2007,3,ASTORIA,0.084786399
2007,3,AVALON,0.052435948
2007,3,AVILA,0.022876237
2007,3,BELLINGHAM BAY,0
2007,3,BERKELEY,0.015759665
2007,3,BODEGA BAY,0.009877469
2007,3,BROOKINGS,0.078801843
2007,3,CHARLESTON (COOS BAY),0.061313201
2007,3,CHINOOK,0.084786399
2007,3,CRESCENT CITY,0.077868368
2007,3,DANA POINT,0.037634409
2007,3,DILLON BEACH,0.009801489
2007,3,EUREKA,0.073260073
2007,3,FIELDS LANDING,0.074349442
2007,3,FORT BRAGG,0.016129032
2007,3,GARIBALDI (TILLAMOOK),0.073827735
2007,3,GAVIOTA,0.055354839
2007,3,GOLETA,0.056095349
2007,3,GUADALUPE,0.022490682
2007,3,HUMBOLDT,0.073260073
2007,3,HUNTINGTON BEACH,0.041699449
2007,3,ILWACO,0.084786399
2007,3,LACONNER,0
2007,3,LONG BEACH,0.043489617
2007,3,LOS ANGELES,0.043574402
2007,3,MARCONI,0.009726668
2007,3,MISSION BAY,0.031731402
2007,3,MONTEREY,0.013568868
2007,3,MORRO BAY,0.020400357
2007,3,MOSS LANDING,0.014080901
2007,3,NASELLE,0.098512002
2007,3,NATIONAL CITY,0.033580116
2007,3,NEAH BAY,0.131964809
2007,3,NEWPORT,0.07541868
2007,3,NEWPORT BEACH,0.042041248
2007,3,OCEANSIDE,0.035045798
2007,3,OXNARD,0.037828734
2007,3,PLAYA DEL REY,0.043881416
2007,3,POINT LOMA,0.036407442
2007,3,PORT HUENEME,0.03813504
2007,3,PORT ORFORD,0.074414813
2007,3,PRINCETON / HALF MOON BAY,0.016873449
2007,3,REDONDO BEACH,0.03829006
2007,3,REDWOOD CITY,0.017063146
2007,3,SAN DIEGO,0.033580116
2007,3,SAN FRANCISCO,0.015942209
2007,3,SAN PEDRO,0.040192508
2007,3,SAN SIMEON,0.012827026
2007,3,SANTA BARBARA,0.053238919
2007,3,SANTA CRUZ,0.013647643
2007,3,SANTA MONICA,0.043881416
2007,3,SAUSALITO,0.015880893
2007,3,SEAL BEACH,0.041699449
2007,3,TACOMA,0
2007,3,TERMINAL ISLAND,0.043574402
2007,3,THE DALLES,0
2007,3,TOMALES BAY,0.009726668
2007,3,VALLEJO,0.010918114
2007,3,VENTURA,0.041511374
2007,3,WESTPORT,0.106451613
2007,3,WHIDBY ISLAND,0
2007,3,WILLOW CREEK,0.013409235
2007,3,WILMINGTON,0.043574402
2007,3,WINCHESTER BAY,0.058496138
2007,4,ABERDEEN,0.092
2007,4,ALAMEDA,0.01043257
2007,4,ANACORTES,0
2007,4,ASTORIA,0.085585586
2007,4,AVALON,0.034430727
2007,4,AVILA,0.0062417
2007,4,BELLINGHAM BAY,0
2007,4,BERKELEY,0.01043257
2007,4,BODEGA BAY,0.007235142
2007,4,BROOKINGS,0.044642857
2007,4,CHARLESTON (COOS BAY),0.04787234
2007,4,CHINOOK,0.085585586
2007,4,CRESCENT CITY,0.04004884
2007,4,DANA POINT,0.024661247
2007,4,DILLON BEACH,0.007179487
2007,4,EUREKA,0.02954823
2007,4,FIELDS LANDING,0.029987608
2007,4,FORT BRAGG,0.013659148
2007,4,GARIBALDI (TILLAMOOK),0.071706758
2007,4,GAVIOTA,0.026666667
2007,4,GOLETA,0.031593039
2007,4,GUADALUPE,0.003320053
2007,4,HUMBOLDT,0.02954823
2007,4,HUNTINGTON BEACH,0.025609756
2007,4,ILWACO,0.085585586
2007,4,LACONNER,0
2007,4,LONG BEACH,0.025775978
2007,4,LOS ANGELES,0.025672043
2007,4,MARCONI,0.007124682
2007,4,MISSION BAY,0.01292517
2007,4,MONTEREY,0.006878307
2007,4,MORRO BAY,0.006192358
2007,4,MOSS LANDING,0.006878307
2007,4,NASELLE,0.090684624
2007,4,NATIONAL CITY,0.014480874
2007,4,NEAH BAY,0.097835498
2007,4,NEWPORT,0.052845528
2007,4,NEWPORT BEACH,0.025819672
2007,4,OCEANSIDE,0.018655693
2007,4,OXNARD,0.024364123
2007,4,PLAYA DEL REY,0.027125506
2007,4,POINT LOMA,0.014661134
2007,4,PORT HUENEME,0.024561404
2007,4,PORT ORFORD,0.052226233
2007,4,PRINCETON / HALF MOON BAY,0.006666667
2007,4,REDONDO BEACH,0.02303523
2007,4,REDWOOD CITY,0.006692407
2007,4,SAN DIEGO,0.014480874
2007,4,SAN FRANCISCO,0.010553411
2007,4,SAN PEDRO,0.024865591
2007,4,SAN SIMEON,0.006167979
2007,4,SANTA BARBARA,0.03197832
2007,4,SANTA CRUZ,0.006666667
2007,4,SANTA MONICA,0.027125506
2007,4,SAUSALITO,0.010512821
2007,4,SEAL BEACH,0.025609756
2007,4,TACOMA,0
2007,4,TERMINAL ISLAND,0.025672043
2007,4,THE DALLES,0
2007,4,TOMALES BAY,0.007124682
2007,4,VALLEJO,0.007179487
2007,4,VENTURA,0.02815405
2007,4,WESTPORT,0.092
2007,4,WHIDBY ISLAND,0
2007,4,WILLOW CREEK,0.006797386
2007,4,WILMINGTON,0.025672043
2007,4,WINCHESTER BAY,0.042018779
2007,5,ABERDEEN,0.067096774
2007,5,ALAMEDA,0.004555528
2007,5,ANACORTES,0
2007,5,ASTORIA,0.057541412
2007,5,AVALON,0.018186645
2007,5,AVILA,0.007197018
2007,5,BELLINGHAM BAY,0
2007,5,BERKELEY,0.004555528
2007,5,BODEGA BAY,0.005501375
2007,5,BROOKINGS,0.008064516
2007,5,CHARLESTON (COOS BAY),0.014184397
2007,5,CHINOOK,0.057541412
2007,5,CRESCENT CITY,0.008034976
2007,5,DANA POINT,0.011801731
2007,5,DILLON BEACH,0.005459057
2007,5,EUREKA,0.010752688
2007,5,FIELDS LANDING,0.010912579
2007,5,FORT BRAGG,0.012369634
2007,5,GARIBALDI (TILLAMOOK),0.035694491
2007,5,GAVIOTA,0.030193548
2007,5,GOLETA,0.030444358
2007,5,GUADALUPE,0.003212955
2007,5,HUMBOLDT,0.010752688
2007,5,HUNTINGTON BEACH,0.011801731
2007,5,ILWACO,0.057541412
2007,5,LACONNER,0
2007,5,LONG BEACH,0.013059945
2007,5,LOS ANGELES,0.013007284
2007,5,MARCONI,0.005417385
2007,5,MISSION BAY,0.005529954
2007,5,MONTEREY,7.68E-04
2007,5,MORRO BAY,0.006375112
2007,5,MOSS LANDING,7.68E-04
2007,5,NASELLE,0.065493646
2007,5,NATIONAL CITY,0.005552618
2007,5,NEAH BAY,0.059488898
2007,5,NEWPORT,0.014724064
2007,5,NEWPORT BEACH,0.011898466
2007,5,OCEANSIDE,0.007168459
2007,5,OXNARD,0.015805156
2007,5,PLAYA DEL REY,0.012537547
2007,5,POINT LOMA,0.005621737
2007,5,PORT HUENEME,0.015933133
2007,5,PORT ORFORD,0.017701176
2007,5,PRINCETON / HALF MOON BAY,7.44E-04
2007,5,REDONDO BEACH,0.008916863
2007,5,REDWOOD CITY,7.47E-04
2007,5,SAN DIEGO,0.005552618
2007,5,SAN FRANCISCO,0.004608295
2007,5,SAN PEDRO,0.013007284
2007,5,SAN SIMEON,0.006096012
2007,5,SANTA BARBARA,0.03055337
2007,5,SANTA CRUZ,7.44E-04
2007,5,SANTA MONICA,0.012537547
2007,5,SAUSALITO,0.004590571
2007,5,SEAL BEACH,0.011801731
2007,5,TACOMA,0
2007,5,TERMINAL ISLAND,0.013007284
2007,5,THE DALLES,0
2007,5,TOMALES BAY,0.005417385
2007,5,VALLEJO,0.004218362
2007,5,VENTURA,0.019663282
2007,5,WESTPORT,0.067096774
2007,5,WHIDBY ISLAND,0
2007,5,WILLOW CREEK,7.59E-04
2007,5,WILMINGTON,0.013007284
2007,5,WINCHESTER BAY,0.013516583
2007,6,ABERDEEN,0.059
2007,6,ALAMEDA,0.003816794
2007,6,ANACORTES,0
2007,6,ASTORIA,0.045608108
2007,6,AVALON,0.01042524
2007,6,AVILA,0.007038513
2007,6,BELLINGHAM BAY,0
2007,6,BERKELEY,0.003816794
2007,6,BODEGA BAY,0.003875969
2007,6,BROOKINGS,1.19E-04
2007,6,CHARLESTON (COOS BAY),0.003546099
2007,6,CHINOOK,0.045608108
2007,6,CRESCENT CITY,2.44E-04
2007,6,DANA POINT,0.006233062
2007,6,DILLON BEACH,0.003846154
2007,6,EUREKA,0.007692308
2007,6,FIELDS LANDING,0.007806691
2007,6,FORT BRAGG,0.009899749
2007,6,GARIBALDI (TILLAMOOK),0.024971363
2007,6,GAVIOTA,0.0208
2007,6,GOLETA,0.020883534
2007,6,GUADALUPE,0.003452855
2007,6,HUMBOLDT,0.007692308
2007,6,HUNTINGTON BEACH,0.006233062
2007,6,ILWACO,0.045608108
2007,6,LACONNER,0
2007,6,LONG BEACH,0.004993252
2007,6,LOS ANGELES,0.004973118
2007,6,MARCONI,0.003816794
2007,6,MISSION BAY,0.004897959
2007,6,MONTEREY,0
2007,6,MORRO BAY,0.006324111
2007,6,MOSS LANDING,0
2007,6,NASELLE,0.054994388
2007,6,NATIONAL CITY,0.006830601
2007,6,NEAH BAY,0.068398268
2007,6,NEWPORT,0.001858304
2007,6,NEWPORT BEACH,0.006284153
2007,6,OCEANSIDE,0.005075446
2007,6,OXNARD,0.01231593
2007,6,PLAYA DEL REY,0.004048583
2007,6,POINT LOMA,0.006915629
2007,6,PORT HUENEME,0.012415655
2007,6,PORT ORFORD,0.003610108
2007,6,PRINCETON / HALF MOON BAY,0
2007,6,REDONDO BEACH,0.003794038
2007,6,REDWOOD CITY,0
2007,6,SAN DIEGO,0.006830601
2007,6,SAN FRANCISCO,0.003861004
2007,6,SAN PEDRO,0.004973118
2007,6,SAN SIMEON,0.005905512
2007,6,SANTA BARBARA,0.020731707
2007,6,SANTA CRUZ,0
2007,6,SANTA MONICA,0.004048583
2007,6,SAUSALITO,0.003846154
2007,6,SEAL BEACH,0.006233062
2007,6,TACOMA,0
2007,6,TERMINAL ISLAND,0.004973118
2007,6,THE DALLES,0
2007,6,TOMALES BAY,0.003816794
2007,6,VALLEJO,0.003846154
2007,6,VENTURA,0.014741036
2007,6,WESTPORT,0.059
2007,6,WHIDBY ISLAND,0
2007,6,WILLOW CREEK,0
2007,6,WILMINGTON,0.004973118
2007,6,WINCHESTER BAY,0.003521127
2007,7,ABERDEEN,0.047526882
2007,7,ALAMEDA,0.004555528
2007,7,ANACORTES,0
2007,7,ASTORIA,0.034982563
2007,7,AVALON,0.011549184
2007,7,AVILA,0.005911837
2007,7,BELLINGHAM BAY,0
2007,7,BERKELEY,0.004555528
2007,7,BODEGA BAY,0.006126532
2007,7,BROOKINGS,0.005645161
2007,7,CHARLESTON (COOS BAY),0.005490734
2007,7,CHINOOK,0.034982563
2007,7,CRESCENT CITY,0.008271299
2007,7,DANA POINT,0.008130081
2007,7,DILLON BEACH,0.006079404
2007,7,EUREKA,0.014652015
2007,7,FIELDS LANDING,0.014869888
2007,7,FORT BRAGG,0.013824885
2007,7,GARIBALDI (TILLAMOOK),0.020285999
2007,7,GAVIOTA,0.021032258
2007,7,GOLETA,0.021116725
2007,7,GUADALUPE,0.001927773
2007,7,HUMBOLDT,0.014652015
2007,7,HUNTINGTON BEACH,0.008130081
2007,7,ILWACO,0.034982563
2007,7,LACONNER,0
2007,7,LONG BEACH,0.008488964
2007,7,LOS ANGELES,0.008454735
2007,7,MARCONI,0.004801773
2007,7,MISSION BAY,0.006188282
2007,7,MONTEREY,0.001024066
2007,7,MORRO BAY,0.005865103
2007,7,MOSS LANDING,0.001024066
2007,7,NASELLE,0.043771044
2007,7,NATIONAL CITY,0.007932311
2007,7,NEAH BAY,0.068286552
2007,7,NEWPORT,0.00483309
2007,7,NEWPORT BEACH,0.008196721
2007,7,OCEANSIDE,0.007168459
2007,7,OXNARD,0.01114134
2007,7,PLAYA DEL REY,0.007705368
2007,7,POINT LOMA,0.008031053
2007,7,PORT HUENEME,0.011231553
2007,7,PORT ORFORD,0.008617678
2007,7,PRINCETON / HALF MOON BAY,9.93E-04
2007,7,REDONDO BEACH,0.00773669
2007,7,REDWOOD CITY,9.96E-04
2007,7,SAN DIEGO,0.007932311
2007,7,SAN FRANCISCO,0.004608295
2007,7,SAN PEDRO,0.008454735
2007,7,SAN SIMEON,0.005842012
2007,7,SANTA BARBARA,0.021374246
2007,7,SANTA CRUZ,9.93E-04
2007,7,SANTA MONICA,0.007705368
2007,7,SAUSALITO,0.004590571
2007,7,SEAL BEACH,0.008130081
2007,7,TACOMA,0
2007,7,TERMINAL ISLAND,0.008454735
2007,7,THE DALLES,0
2007,7,TOMALES BAY,0.004801773
2007,7,VALLEJO,0.004094293
2007,7,VENTURA,0.015036628
2007,7,WESTPORT,0.047526882
2007,7,WHIDBY ISLAND,0
2007,7,WILLOW CREEK,0.001012018
2007,7,WILMINGTON,0.008454735
2007,7,WINCHESTER BAY,0.005452067
2007,8,ABERDEEN,0.053763441
2007,8,ALAMEDA,0.003816794
2007,8,ANACORTES,0
2007,8,ASTORIA,0.04064952
2007,8,AVALON,0.010088942
2007,8,AVILA,0.005783318
2007,8,BELLINGHAM BAY,0
2007,8,BERKELEY,0.003816794
2007,8,BODEGA BAY,0.005876469
2007,8,BROOKINGS,0.006451613
2007,8,CHARLESTON (COOS BAY),0.003088538
2007,8,CHINOOK,0.04064952
2007,8,CRESCENT CITY,0.008980267
2007,8,DANA POINT,0.009310254
2007,8,DILLON BEACH,0.005831266
2007,8,EUREKA,0.015242822
2007,8,FIELDS LANDING,0.015469481
2007,8,FORT BRAGG,0.012005821
2007,8,GARIBALDI (TILLAMOOK),0.019177475
2007,8,GAVIOTA,0.020516129
2007,8,GOLETA,0.021894028
2007,8,GUADALUPE,0.001799255
2007,8,HUMBOLDT,0.015242822
2007,8,HUNTINGTON BEACH,0.009310254
2007,8,ILWACO,0.04064952
2007,8,LACONNER,0
2007,8,LONG BEACH,0.005746376
2007,8,LOS ANGELES,0.005723205
2007,8,MARCONI,0.005786752
2007,8,MISSION BAY,0.006188282
2007,8,MONTEREY,0
2007,8,MORRO BAY,0.0057376
2007,8,MOSS LANDING,0
2007,8,NASELLE,0.049093081
2007,8,NATIONAL CITY,0.006213644
2007,8,NEAH BAY,0.044826142
2007,8,NEWPORT,7.87E-04
2007,8,NEWPORT BEACH,0.009386568
2007,8,OCEANSIDE,0.005044471
2007,8,OXNARD,0.013861899
2007,8,PLAYA DEL REY,0.011100953
2007,8,POINT LOMA,0.006290992
2007,8,PORT HUENEME,0.013974141
2007,8,PORT ORFORD,0.006172121
2007,8,PRINCETON / HALF MOON BAY,0
2007,8,REDONDO BEACH,0.006556517
2007,8,REDWOOD CITY,0
2007,8,SAN DIEGO,0.006213644
2007,8,SAN FRANCISCO,0.003861004
2007,8,SAN PEDRO,0.005723205
2007,8,SAN SIMEON,0.005715011
2007,8,SANTA BARBARA,0.022161028
2007,8,SANTA CRUZ,0
2007,8,SANTA MONICA,0.011100953
2007,8,SAUSALITO,0.003846154
2007,8,SEAL BEACH,0.009310254
2007,8,TACOMA,0
2007,8,TERMINAL ISLAND,0.005723205
2007,8,THE DALLES,0
2007,8,TOMALES BAY,0.005786752
2007,8,VALLEJO,0.003846154
2007,8,VENTURA,0.01773551
2007,8,WESTPORT,0.053763441
2007,8,WHIDBY ISLAND,0
2007,8,WILLOW CREEK,0
2007,8,WILMINGTON,0.005723205
2007,8,WINCHESTER BAY,0.003066788
2007,9,ABERDEEN,0.031888889
2007,9,ALAMEDA,0.003816794
2007,9,ANACORTES,0
2007,9,ASTORIA,0.022072072
2007,9,AVALON,0.016049383
2007,9,AVILA,0.003984064
2007,9,BELLINGHAM BAY,0
2007,9,BERKELEY,0.003816794
2007,9,BODEGA BAY,0.003875969
2007,9,BROOKINGS,0.0075
2007,9,CHARLESTON (COOS BAY),0.001654846
2007,9,CHINOOK,0.022072072
2007,9,CRESCENT CITY,0.00976801
2007,9,DANA POINT,0.011788618
2007,9,DILLON BEACH,0.003846154
2007,9,EUREKA,0.015018315
2007,9,FIELDS LANDING,0.015241636
2007,9,FORT BRAGG,0.013283208
2007,9,GARIBALDI (TILLAMOOK),0.003894616
2007,9,GAVIOTA,0.0156
2007,9,GOLETA,0.018072289
2007,9,GUADALUPE,0.001992032
2007,9,HUMBOLDT,0.015018315
2007,9,HUNTINGTON BEACH,0.011788618
2007,9,ILWACO,0.022072072
2007,9,LACONNER,0
2007,9,LONG BEACH,0.011740891
2007,9,LOS ANGELES,0.011693548
2007,9,MARCONI,0.003816794
2007,9,MISSION BAY,0.004217687
2007,9,MONTEREY,0
2007,9,MORRO BAY,0.003952569
2007,9,MOSS LANDING,0
2007,9,NASELLE,0.028395062
2007,9,NATIONAL CITY,0.004234973
2007,9,NEAH BAY,0.013852814
2007,9,NEWPORT,2.32E-04
2007,9,NEWPORT BEACH,0.011885246
2007,9,OCEANSIDE,0.006447188
2007,9,OXNARD,0.013386881
2007,9,PLAYA DEL REY,0.01417004
2007,9,POINT LOMA,0.00428769
2007,9,PORT HUENEME,0.013495277
2007,9,PORT ORFORD,0.005415162
2007,9,PRINCETON / HALF MOON BAY,0
2007,9,REDONDO BEACH,0.010162602
2007,9,REDWOOD CITY,0
2007,9,SAN DIEGO,0.004234973
2007,9,SAN FRANCISCO,0.003861004
2007,9,SAN PEDRO,0.011693548
2007,9,SAN SIMEON,0.003937008
2007,9,SANTA BARBARA,0.018292683
2007,9,SANTA CRUZ,0
2007,9,SANTA MONICA,0.01417004
2007,9,SAUSALITO,0.003846154
2007,9,SEAL BEACH,0.011788618
2007,9,TACOMA,0
2007,9,TERMINAL ISLAND,0.011693548
2007,9,THE DALLES,0
2007,9,TOMALES BAY,0.003816794
2007,9,VALLEJO,0.003846154
2007,9,VENTURA,0.017264276
2007,9,WESTPORT,0.031888889
2007,9,WHIDBY ISLAND,0
2007,9,WILLOW CREEK,0
2007,9,WILMINGTON,0.011693548
2007,9,WINCHESTER BAY,0.001643192
2007,10,ABERDEEN,0.07
2007,10,ALAMEDA,0.004063039
2007,10,ANACORTES,0
2007,10,ASTORIA,0.052637315
2007,10,AVALON,0.017124652
2007,10,AVILA,0.003341473
2007,10,BELLINGHAM BAY,0
2007,10,BERKELEY,0.004063039
2007,10,BODEGA BAY,0.006751688
2007,10,BROOKINGS,0.037557604
2007,10,CHARLESTON (COOS BAY),0.029283917
2007,10,CHINOOK,0.052637315
2007,10,CRESCENT CITY,0.037102682
2007,10,DANA POINT,0.012588513
2007,10,DILLON BEACH,0.006699752
2007,10,EUREKA,0.032258065
2007,10,FIELDS LANDING,0.032737738
2007,10,FORT BRAGG,0.015158865
2007,10,GARIBALDI (TILLAMOOK),0.035583638
2007,10,GAVIOTA,0.019096774
2007,10,GOLETA,0.021634927
2007,10,GUADALUPE,9.00E-04
2007,10,HUMBOLDT,0.032258065
2007,10,HUNTINGTON BEACH,0.012588513
2007,10,ILWACO,0.052637315
2007,10,LACONNER,0
2007,10,LONG BEACH,0.012798746
2007,10,LOS ANGELES,0.012747138
2007,10,MARCONI,0.006648609
2007,10,MISSION BAY,0.003423305
2007,10,MONTEREY,0
2007,10,MORRO BAY,0.003315058
2007,10,MOSS LANDING,0
2007,10,NASELLE,0.062235256
2007,10,NATIONAL CITY,0.00356954
2007,10,NEAH BAY,0.092165899
2007,10,NEWPORT,0.023940654
2007,10,NEWPORT BEACH,0.012691698
2007,10,OCEANSIDE,0.006106465
2007,10,OXNARD,0.013602798
2007,10,PLAYA DEL REY,0.015541335
2007,10,POINT LOMA,0.003613974
2007,10,PORT HUENEME,0.013712942
2007,10,PORT ORFORD,0.038663095
2007,10,PRINCETON / HALF MOON BAY,2.48E-04
2007,10,REDONDO BEACH,0.011801731
2007,10,REDWOOD CITY,2.49E-04
2007,10,SAN DIEGO,0.00356954
2007,10,SAN FRANCISCO,0.004110101
2007,10,SAN PEDRO,0.012747138
2007,10,SAN SIMEON,0.003302007
2007,10,SANTA BARBARA,0.021898767
2007,10,SANTA CRUZ,0
2007,10,SANTA MONICA,0.015541335
2007,10,SAUSALITO,0.004094293
2007,10,SEAL BEACH,0.012588513
2007,10,TACOMA,0
2007,10,TERMINAL ISLAND,0.012747138
2007,10,THE DALLES,0
2007,10,TOMALES BAY,0.006648609
2007,10,VALLEJO,0.004094293
2007,10,VENTURA,0.017478473
2007,10,WESTPORT,0.07
2007,10,WHIDBY ISLAND,0
2007,10,WILLOW CREEK,0
2007,10,WILMINGTON,0.012747138
2007,10,WINCHESTER BAY,0.024307133
2007,11,ABERDEEN,0.087333333
2007,11,ALAMEDA,0.003816794
2007,11,ANACORTES,0
2007,11,ASTORIA,0.061148649
2007,11,AVALON,0.014540466
2007,11,AVILA,0.005046481
2007,11,BELLINGHAM BAY,0
2007,11,BERKELEY,0.003816794
2007,11,BODEGA BAY,0.004909561
2007,11,BROOKINGS,0.03452381
2007,11,CHARLESTON (COOS BAY),0.019385343
2007,11,CHINOOK,0.061148649
2007,11,CRESCENT CITY,0.04041514
2007,11,DANA POINT,0.006233062
2007,11,DILLON BEACH,0.004871795
2007,11,EUREKA,0.038461538
2007,11,FIELDS LANDING,0.039033457
2007,11,FORT BRAGG,0.015037594
2007,11,GARIBALDI (TILLAMOOK),0.037457045
2007,11,GAVIOTA,0.0136
2007,11,GOLETA,0.01686747
2007,11,GUADALUPE,0.003054449
2007,11,HUMBOLDT,0.038461538
2007,11,HUNTINGTON BEACH,0.006233062
2007,11,ILWACO,0.061148649
2007,11,LACONNER,0
2007,11,LONG BEACH,0.007962213
2007,11,LOS ANGELES,0.007930108
2007,11,MARCONI,0.004834606
2007,11,MISSION BAY,0.002312925
2007,11,MONTEREY,0
2007,11,MORRO BAY,0.005006588
2007,11,MOSS LANDING,0
2007,11,NASELLE,0.075420875
2007,11,NATIONAL CITY,0.002322404
2007,11,NEAH BAY,0.123809524
2007,11,NEWPORT,0.019744483
2007,11,NEWPORT BEACH,0.006284153
2007,11,OCEANSIDE,0.003566529
2007,11,OXNARD,0.012851406
2007,11,PLAYA DEL REY,0.01120108
2007,11,POINT LOMA,0.002351314
2007,11,PORT HUENEME,0.012955466
2007,11,PORT ORFORD,0.027316486
2007,11,PRINCETON / HALF MOON BAY,0
2007,11,REDONDO BEACH,0.007181572
2007,11,REDWOOD CITY,0
2007,11,SAN DIEGO,0.002322404
2007,11,SAN FRANCISCO,0.003861004
2007,11,SAN PEDRO,0.007930108
2007,11,SAN SIMEON,0.004986877
2007,11,SANTA BARBARA,0.017073171
2007,11,SANTA CRUZ,0
2007,11,SANTA MONICA,0.01120108
2007,11,SAUSALITO,0.003846154
2007,11,SEAL BEACH,0.006233062
2007,11,TACOMA,0
2007,11,TERMINAL ISLAND,0.007930108
2007,11,THE DALLES,0
2007,11,TOMALES BAY,0.004834606
2007,11,VALLEJO,0.003846154
2007,11,VENTURA,0.016733068
2007,11,WESTPORT,0.087333333
2007,11,WHIDBY ISLAND,0
2007,11,WILLOW CREEK,0
2007,11,WILMINGTON,0.007930108
2007,11,WINCHESTER BAY,0.016549296
2007,12,ABERDEEN,0.042473118
2007,12,ALAMEDA,0.013912829
2007,12,ANACORTES,0
2007,12,ASTORIA,0.039232781
2007,12,AVALON,0.033187309
2007,12,AVILA,0.011052564
2007,12,BELLINGHAM BAY,0
2007,12,BERKELEY,0.014282197
2007,12,BODEGA BAY,0.018504626
2007,12,BROOKINGS,0.076382488
2007,12,CHARLESTON (COOS BAY),0.046671242
2007,12,CHINOOK,0.039232781
2007,12,CRESCENT CITY,0.075268817
2007,12,DANA POINT,0.023472331
2007,12,DILLON BEACH,0.018362283
2007,12,EUREKA,0.072078459
2007,12,FIELDS LANDING,0.073150258
2007,12,FORT BRAGG,0.020979869
2007,12,GARIBALDI (TILLAMOOK),0.033366589
2007,12,GAVIOTA,0.017548387
2007,12,GOLETA,0.020857624
2007,12,GUADALUPE,0.007711091
2007,12,HUMBOLDT,0.072078459
2007,12,HUNTINGTON BEACH,0.024652505
2007,12,ILWACO,0.039232781
2007,12,LACONNER,0
2007,12,LONG BEACH,0.024552697
2007,12,LOS ANGELES,0.024453694
2007,12,MARCONI,0.01600591
2007,12,MISSION BAY,0.011191573
2007,12,MONTEREY,0.001664107
2007,12,MORRO BAY,0.010965192
2007,12,MOSS LANDING,0.002176139
2007,12,NASELLE,0.042793527
